Invoice Number,Estimate Number,Invoice Date,Invoice Status,Customer Name,GST Treatment,TCS Tax Name,TCS Percentage,TCS Amount,Nature Of Collection,TCS Payable Account,TCS Receivable Account,GST Identification Number (GSTIN),TDS Name,TDS Percentage,TDS Section Code,TDS Amount,Place of Supply,PurchaseOrder,Expense Reference ID,Payment Terms,Payment Terms Label,Due Date,Expected Payment Date,Sales person,Shipping Charge Tax Name,Shipping Charge Tax Type,Shipping Charge Tax %,Shipping Charge,Shipping Charge Tax Exemption Code,Shipping Charge SAC Code,Currency Code,Exchange Rate,Account,Item Name,SKU,Item Desc,Item Type,HSN/SAC,Quantity,Usage unit,Item Price,Item Tax Exemption Reason,Is Inclusive Tax,Item Tax,Item Tax Type,Item Tax %,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Project Name,Supply Type,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount,Discount Amount,Adjustment,Adjustment Description,E-Commerce Operator Name,E-Commerce Operator GSTIN,PayPal,Razorpay,Partial Payments,Template Name,Notes,Terms & Conditions,Branch Name,Warehouse Name
25JUNE-FK-S-6,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,TR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN FOODS GLOW MIX 108G,,,,30049011,1,Pcs,811.6071429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Assam,GWT (18AAOCA0382N1Z7)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,1,Pcs,420.5357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SKIN RITUALS ROSE WATER - 200ML,,,,33030020,1,Pcs,250.8474576,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,6,Pcs,966.0714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 + KAPIVA GET SLIM JUICE 1 L_549,,,,30049011,1,Pcs,774.1071429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,3,Pcs,730.0595238,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,3,Pcs,95.76271186,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G ( Pack of 3 ),,,,30049011,1,Pcs,3050,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ORGANIC GHEE 500 ML_799 ( Pack of 2),,,,04059020,1,Pcs,1132.142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 (PACK OF 2),,,,30049011,1,Pcs,558.0357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399 ( Pack of 3),,,,30049011,4,Pcs,632.1428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Aloe vera gel 250g,,,,33049910,1,Pcs,178.8135593,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA A2 DESI GHEE 500 ML_1499,,,,04059020,1,Pcs,883.0357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA PURE FOODS ORGANIC HONEY 250G,,,,04090000,1,Pcs,221.9047619,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TULSI GILOY JUICE 1 L_400,,,,30049011,2,Pcs,308.9285714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE + AMLA JUICE 1 L_500,,,,30049011,1,Pcs,262.5,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA WHEAT GRASS JUICE 1 L_499,,,,30049011,8,Pcs,332.2544643,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,11,Pcs,181.0064935,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HAIR CARE JUICE 1 L_849,,,,30049011,1,Pcs,543.75,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399,,,,30049011,3,Pcs,189.5833333,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA APPLE CIDER VINEGAR500 grams_UNATI,,,,22090090,2,Pcs,227.1186441,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,4,Pcs,453.3482143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 500 ML_320,,,,30049011,34,Pcs,177.5735294,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 10 GRMS_UMA,,,,30049011,2,Pcs,440.952381,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ACTIV FOODS SHILAJIT ENERGY SIPS - GINGER HONEY (30N),,,,30049011,1,Pcs,844.6428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 500 ML_499,,,,15131900,3,Pcs,272.3809524,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 250 ML_279,,,,15131900,4,Pcs,133.5714286,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Testofuel Shilajit Whey-1Kg(CC),,,,30049011,1,Pcs,2472.321429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TESTOFUEL SHILAJIT WHEY-2KG(CC),,,,30049011,1,Pcs,4550.892857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-7,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AD,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Organic Amla Powder 100g,,,,300490,1,Pcs,123.8095238,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,1,Pcs,352.6785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,4,Pcs,655.3571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIGESTI CARE JUICE 1 L_549+Kapiva Liver Care Juice 1L,,,,30049011,2,Pcs,513.8392857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Aloe vera gel 250g,,,,33049910,1,Pcs,178.8135593,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA JUICE 1 L_299,,,,30049011,1,Pcs,207.1428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA WHEAT GRASS JUICE 1 L_499,,,,30049011,2,Pcs,256.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA AMLA JUICE 1 L_299,,,,30049011,2,Pcs,175.4464286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399,,,,30049011,1,Pcs,195.5357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,3,Pcs,444.6428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA BP CARE JUICE 1L_1049,,,,30049011,4,Pcs,745.5357143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 500 ML_320,,,,30049011,4,Pcs,198.2142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HEALTH FOODS BP CARE JUICE 500ML,,,,30049011,2,Pcs,472.7678571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIMALAYA SHILAJIT 10 GRMS_UMA,,,,30049011,1,Pcs,443.8095238,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G,,,,30049011,2,Pcs,1109.821429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 10G,,,,30049011,1,Pcs,706.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-8,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AR,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA VIRGIN COCONUT OIL 250 ML_279,,,,15131900,6,Pcs,161.7460317,,,IGST5,ItemAmount,5,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA TB - 60 CAPS,,,,30049011,3,Pcs,614.2857143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 30 CAPS,,,,30049011,2,Pcs,189.2857143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,4,Pcs,346.4285714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 20N,,,,30049011,3,Pcs,191.3690476,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,Kapiva Active Foods Shilajit Energy Capsules 60N,,,,30049011,5,Pcs,491.0714286,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA SHILAJIT GOLD CAPSULES 60 CAP_1199,,,,30049011,1,Pcs,744.6428571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE CAPS 60 CAPS,,,,30049011,1,Pcs,827.6785714,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 2),,,,30049011,4,Pcs,880.3571429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 ( Pack of 6),,,,30049011,1,Pcs,2106.25,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA DIA FREE JUICE 1 L_599 + KAPIVA GET SLIM JUICE 1 L_549,,,,30049011,1,Pcs,774.1071429,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA KARELA JAMUN JUICE 1 L_399+KAPIVA DIA FREE JUICE 1 L_599,,,,30049011,20,Pcs,703.9732143,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ALOE VERA SKIN GEL 150 GM_135 (Pack of 2),,,,33049990,6,Pcs,80.79096045,,,IGST18,ItemAmount,18,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599 ( Pack of 2),,,,30049011,1,Pcs,735.7142857,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
25JUNE-FK-S-9,,30-06-2025,,FLIPKART INTERNET PRIVATE LIMITED,business_gst,,,,,,,,,,,,AS,,,,,,,,,,,,,,INR,1,         Sale - Marketplace,KAPIVA HIM FOODS SHILAJIT GOLD RESIN - 20G+KAPIVA ASHWAGANDHA GOLD CAPSULES 60 CAPS_599,,,,30049011,2,Pcs,1299.553571,,,IGST12,ItemAmount,12,,,,,,,,,,,,,,,,,,,,sales made with Flipkart for the month of June-2025,,Haryana,MP HR (06AAOCA0382N1ZC)
